Facility Name,City,County,State,ZIP,Latitude,Longitude,Industry Sector,Carcinogen,Stack Air,Water,Underground,On-Site Release Total
TECHMER PM LLC,CLINTON,ANDERSON,TN,37716,36.09068,-84.10767,Chemicals,NO,0.0,0.0,0.0,0.0
NEVADA GOLD MINES LLC - GOLDSTRIKE MINES INC,CARLIN,ELKO,NV,89822,40.974445,-116.349998,Metal Mining,NO,0.0,0.0,0.0,20699.0
ORTHO-CLINICAL DIAGNOSTICS BUILDING 313,ROCHESTER,MONROE,NY,14626,43.19822,-77.6666,Chemicals,NO,1334.0,0.0,0.0,1885.0
GOLDEN VERTEX CORP,BULLHEAD CITY,MOHAVE,AZ,86442,35.0941,-114.450313,Metal Mining,NO,0.0,0.0,0.0,1287.5
MONTANA RESOURCES LLC,BUTTE,SILVER BOW,MT,59701,46.007588,-112.501703,Metal Mining,NO,0.0,0.0,0.0,376482.0
VALERO REFINING - NEW ORLEANS LLC,NORCO,ST. CHARLES PARISH,LA,70079,29.985278,-90.392778,Petroleum,NO,19.0,84.0,0.0,103.0
LEGGETT & PLATT INC,CAPE GIRARDEAU,CAPE GIRARDEAU,MO,63701,37.240342,-89.583831,Plastics and Rubber,YES,0.0,0.0,0.0,0.0
GRANITE FALLS ENERGY LLC,GRANITE FALLS,CHIPPEWA,MN,56241,44.7999,-95.4869,Chemicals,NO,2787.73,0.0,0.0,2887.72
LATHAM POOL PRODUCTS INC. - DEWITT IA,DE WITT,CLINTON,IA,52742,41.810488,-90.537958,Plastics and Rubber,NO,11436.0,0.0,0.0,11436.0
AMBER CHEMICAL INC.,BAKERSFIELD,KERN,CA,93308,35.40125,-119.05207,Chemical Wholesalers,NO,0.0,0.0,0.0,0.0
VIDEOJET TECHNOLOGIES INC.,ELK GROVE VILLAGE,COOK,IL,60007,42.00653,-87.95381,Chemicals,NO,218.1,0.0,0.0,223.1
RELADYNE WEST LLC,BLANDING,SAN JUAN,UT,84511,37.607357,-109.478871,Petroleum Bulk Terminals,YES,0.0,0.0,0.0,0.0
SUPERIOR INDUSTRIAL SOLUTIONS INC.,INDIANAPOLIS,MARION,IN,46225,39.73777,-86.16424,Chemical Wholesalers,YES,0.0,0.0,0.0,21.0
SHERWIN-WILLIAMS CO,GREENSBORO,GUILFORD,NC,27409,36.07644,-79.91277,Chemicals,NO,119.0,0.0,0.0,161.0
EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),BAYTOWN,HARRIS,TX,775202099,29.739444,-95.006944,Petroleum,NO,26000.0,0.0,0.0,53000.0
SAN JOAQUIN REFINING CO INC,BAKERSFIELD,KERN,CA,93308,35.39511,-119.04652,Petroleum,YES,0.02,0.0,0.0,15.093
POLYNT COMPOSITES USA INC.,FOREST PARK,CLAYTON,GA,30297,33.614444,-84.386389,Chemicals,YES,44.9,0.0,0.0,187.6
HENKEL US OPERATIONS CORP,SAINT LOUIS,ST LOUIS (CITY),MO,63147,38.6941,-90.21934,Chemicals,NO,1341.0,0.0,0.0,1591.0
STARCHEM LLC,WELLFORD,SPARTANBURG,SC,29385,34.94139,-82.08209,Chemicals,NO,124.06,0.0,0.0,289.73
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,CARSON,LOS ANGELES,CA,90745,33.815889,-118.243953,Petroleum,NO,36.0,0.0,0.0,63.0
NEYRA INDUSTRIES INC,CINCINNATI,HAMILTON,OH,45241,39.26208,-84.43561,Petroleum,NO,0.0,0.0,0.0,1.37
GRIFFITH ENERGY - WAYLAND,WAYLAND,STEUBEN,NY,14572,42.56456,-77.59137,Petroleum Bulk Terminals,YES,0.155,0.0,0.0,0.158
SLACK CHEMICAL CO. INC.,CARTHAGE,JEFFERSON,NY,13619,43.977222,-75.598056,Chemical Wholesalers,NO,0.0,0.0,0.0,0.0
REFINERY SPECIALTIES HEMPSTEAD FACILITY,HEMPSTEAD,WALLER,TX,77445,30.054246,-96.039944,Chemicals,NO,250.0,0.0,0.0,500.0
BASF NORTH GEISMAR SITE,GEISMAR,ASCENSION PARISH,LA,70734,30.18767,-91.00953,Chemicals,NO,2800.02,0.0,0.0,3285.04
MOLDING PRODUCTS LLC,SOUTH BEND,ST JOSEPH,IN,46619,41.657605,-86.283101,Chemicals,NO,3178.0,0.0,0.0,3428.0
LEGGETT & PLATT INC,CAPE GIRARDEAU,CAPE GIRARDEAU,MO,63701,37.240342,-89.583831,Plastics and Rubber,NO,18.0,0.0,0.0,18.0
NALCO CO,GARYVILLE,ST. JOHN THE BAPTIST PARISH,LA,70051,30.048591,-90.630941,Chemicals,NO,423.6,0.0,0.0,448.6
SHIN-ETSU SILICONES OF AMERICA INC,FREEPORT,BRAZORIA,TX,77541,28.991322,-95.356989,Chemicals,YES,50.0,0.0,0.0,130.0
ROEHM AMERICA LLC,WESTWEGO,JEFFERSON PARISH,LA,70094,29.958889,-90.270472,Chemicals,NO,2199.0,0.0,0.0,3389.0
POLYGUARD PRODUCTS,ENNIS,ELLIS,TX,75119,32.307817,-96.592011,Chemicals,NO,1276.0,0.0,0.0,1730.0
THE CHEMOURS CO,GREGORY,SAN PATRICIO,TX,78359,27.875556,-97.244722,Chemicals,NO,351.104,0.0,0.0,3091.104
PHILLIPS 66 RODEO RENEWABLE ENERGY COMPLEX,RODEO,CONTRA COSTA,CA,94572,38.0436,-122.2532,Petroleum,NO,3387.0,0.0,0.0,3793.0
PLACID REFINING CO LLC,PORT ALLEN,WEST BATON ROUGE PARISH,LA,70767,30.475803,-91.208107,Petroleum,NO,629.0,2.0,0.0,716.0
VALERO REFINING - NEW ORLEANS LLC,NORCO,ST. CHARLES PARISH,LA,70079,29.985278,-90.392778,Petroleum,NO,9.0,5.0,0.0,20.0
VERTEX REFINING ALABAMA LLC,SARALAND,MOBILE,AL,36571,30.787778,-88.058333,Petroleum,YES,0.0,0.0,0.0,7.0
BRENNTAG NORTHEAST LLC,READING,BERKS,PA,19605,40.416944,-75.935,Chemical Wholesalers,YES,0.0,0.0,0.0,0.0
CALUMET COTTON VALLEY REFINING LLC CALUMET COTTON VALLEY,COTTON VALLEY,WEBSTER PARISH,LA,71018,32.800556,-93.412778,Petroleum,NO,0.0,2.64,0.0,2.64
IES DOWNSTREAM LLC - HONOLULU TERMINAL MARINE,HONOLULU,HONOLULU,HI,96817,21.31321,-157.87218,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
BRENNTAG PACIFIC INC,SANTA FE SPRINGS,LOS ANGELES,CA,90670,33.937333,-118.060278,Chemical Wholesalers,NO,0.0,0.0,0.0,0.0
GELEST INC,MORRISVILLE,BUCKS,PA,19067,40.177627,-74.766254,Chemicals,NO,750.0,0.0,0.0,1000.0
DELTA BAYTOWN,BAYTOWN,CHAMBERS,TX,77523,29.771594,-94.887303,Chemical Wholesalers,NO,0.0,0.0,0.0,0.0
TARR ACQUISITION LLC,PHOENIX,MARICOPA,AZ,85019,33.50044,-112.14734,Chemical Wholesalers,NO,30.4,0.0,0.0,37.16
POLYNT COMPOSITES USA INC.,ORLANDO,ORANGE,FL,32824,28.418026,-81.387026,Chemicals,YES,2896.0,0.0,0.0,9058.0
EXXONMOBIL OIL CORP JOLIET REFINERY,CHANNAHON,WILL,IL,60410,41.413831,-88.18346,Petroleum,NO,9.8,0.26,0.0,36.06
NEVADA GOLD MINES LLC - ARTURO MINE,CARLIN,ELKO,NV,89822,41.025306,-116.413314,Metal Mining,NO,0.0,0.0,0.0,1514485.1
THERMO FISHER SCIENTIFIC,CHELMSFORD,MIDDLESEX,MA,1824,42.58377,-71.31874,Chemicals,NO,4248.0,0.0,0.0,4255.0
K-SOLV CHEMICALS LLC,CHANNELVIEW,HARRIS,TX,77530,29.76833,-95.1036,Petroleum Bulk Terminals,YES,5.52,0.0,0.0,9.5
HF SINCLAIR PUGET SOUND REFINING LLC,ANACORTES,SKAGIT,WA,98221,48.472836,-122.560194,Petroleum,YES,36.0,0.0,0.0,56.0
NEVADA GOLD MINES LLC - TURQUOISE RIDGE,GOLCONDA,HUMBOLDT,NV,89414,41.216,-117.212,Metal Mining,NO,53.5,0.2,0.0,105916.5
MONROE ENERGY LLC-TRAINER REFINERY,TRAINER,DELAWARE,PA,19061,39.829311,-75.401169,Petroleum,YES,93.34,279.48,0.0,381.57
INDEPENDENT CHEMICAL NJ,PATERSON,PASSAIC,NJ,7514,40.937556,-74.144944,Chemical Wholesalers,NO,0.0,0.0,0.0,0.0
OXY PERMIAN - WASSON CO2 REMOVAL PLANT,DENVER CITY,YOAKUM,TX,79323,32.99825,-102.81518,Natural Gas Processing,NO,0.0,0.0,0.0,344.332
GULF COAST GROWTH VENTURES LLC,GREGORY,SAN PATRICIO,TX,78359,27.925021,-97.316393,Chemicals,YES,0.2,0.0,0.0,5.6
POLYNT COMPOSITES USA INC. - MARSHALL,MARSHALL,HARRISON,TX,75672,32.54481,-94.28919,Chemicals,YES,209.0,0.0,0.0,7973.0
MPLX TERMINALS LLC - INDIANAPOLIS IN TERMINAL,INDIANAPOLIS,MARION,IN,46268,39.911333,-86.249222,Petroleum Bulk Terminals,NO,430.0,0.0,0.0,528.0
COALGATE TUPELO STONEWALL GAS PLANT,COALGATE,COAL,OK,74538,34.58604,-96.28672,Natural Gas Processing,NO,0.0,0.0,0.0,0.0
CHAMPIONX-LEVELLAND,LEVELLAND,HOCKLEY,TX,79336,33.565054,-102.392508,Chemical Wholesalers,NO,421.3,0.0,0.0,794.2
POLYNT COMPOSITES USA INC.,FOREST PARK,CLAYTON,GA,30297,33.614444,-84.386389,Chemicals,NO,118.9,0.0,0.0,524.0
MPLX TERMINALS LLC - HAMMOND IN TERMINAL,HAMMOND,LAKE,IN,46327,41.63775,-87.500472,Petroleum Bulk Terminals,NO,1400.0,0.0,0.0,1560.0
VANDEMARK CHEMICAL INC,LOCKPORT,NIAGARA,NY,14094,43.183778,-78.6975,Chemicals,NO,1.22,0.0,0.0,17.22
ECO SERVICES OPERATIONS CORP.,HOUSTON,HARRIS,TX,77012,29.718139,-95.26875,Chemicals,YES,0.121,0.0,0.0,212.321
CRAFCO INC-ALLENTOWN,ALLENTOWN,LEHIGH,PA,18109,40.66025,-75.44132,Petroleum,NO,0.0,0.0,0.0,0.0
AIR PRODUCTS & CHEMICALS INC (MARTINEZ-WATERFRONT ROAD),MARTINEZ,CONTRA COSTA,CA,94553,38.032767,-122.07594,Chemicals,NO,5130.0,0.0,0.0,5130.0
UNIVAR SOLUTIONS ANCHORAGE,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,99515,61.129407,-149.871824,Chemical Wholesalers,NO,0.44,0.0,0.0,1.905
UNITED INITIATORS INC,HELENA,PHILLIPS,AR,72342,34.515639,-90.65525,Chemicals,NO,0.0,0.0,0.0,0.0
COLUMBUS CHEMICAL INDUSTRIES INC. EMPLOYEE STOCK OWNERSHIP P,COLUMBUS,DODGE,WI,53925,43.351944,-88.999444,Chemicals,NO,5.0,0.0,0.0,10.0
IDAHO ASPHALT SUPPLY INC HAUSER PLANT,POST FALLS,KOOTENAI,ID,83854,47.745801,-117.00742,Petroleum,YES,2.34,0.0,0.0,2.745
SURPASS CHEMICAL CO.,ALBANY,ALBANY,NY,12204,42.665556,-73.740833,Chemicals,NO,0.0,0.0,0.0,0.0
FUTUREFUEL CHEMICAL CO,BATESVILLE,INDEPENDENCE,AR,72501,35.722342,-91.524983,Chemicals,YES,1.381,0.0,0.0,1.381
HOVIONE NJ FACILITY EXPANSION,HIGHTSTOWN,MERCER,NJ,8520,40.2632,-74.49487,Chemicals,YES,166.0,0.0,0.0,167.0
INTERNATIONAL PAINT LLC,HOUSTON,HARRIS,TX,77091,29.85515,-95.47341,Chemicals,NO,0.0,0.0,0.0,93.05
JTL GROUP BILLINGS (DBA - KNIFE RIVER BILLINGS),BILLINGS,YELLOWSTONE,MT,59106,45.74061,-108.61845,Petroleum,YES,0.2,0.0,0.0,0.4
VERTRAUEN CHEMIE SOLUTIONS INC.,MEMPHIS,SHELBY,TN,38113,35.08596,-90.13391,Chemicals,YES,849.0,0.0,0.0,871.7
OWENS CORNING ROOFING & ASPHALT LLC,DENVER,ADAMS,CO,80216,39.79141,-104.98901,Petroleum,NO,0.0,0.0,0.0,0.0
THORWORKS INDUSTRIES INC,SANDUSKY,ERIE,OH,44870,41.42896,-82.70455,Petroleum,NO,0.0,0.0,0.0,0.0
RED SPOT PAINT & VARNISH CO INC,EVANSVILLE,VANDERBURGH,IN,47711,37.984931,-87.547674,Chemicals,YES,0.0,0.0,0.0,3400.0
ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,ALVIN,BRAZORIA,TX,775110000,29.231225,-95.196088,Chemicals,NO,0.0,0.0,0.0,51.0
AFTON CHEMICAL CORP,SAUGET,ST. CLAIR,IL,62201,38.601444,-90.167633,Chemicals,YES,8.0,0.0,0.0,816.0
OXBOW CALCINING LLC,KREMLIN,GARFIELD,OK,73753,36.5184,-97.8389,Petroleum,YES,9.8,0.0,0.0,36.8
HF SINCLAIR PUGET SOUND REFINING LLC,ANACORTES,SKAGIT,WA,98221,48.472836,-122.560194,Petroleum,NO,7.0,0.0,0.0,9.0
CHAMPIONX-SUGAR LAND,SUGAR LAND,FORT BEND,TX,77478,29.6192,-95.6375,Chemicals,YES,0.0,0.0,0.0,0.0
TYCO FIRE PRODUCTS LP,MARINETTE,MARINETTE,WI,54143,45.09713,-87.61406,Chemicals,NO,226.0,43.0,0.0,269.0
ALOHA PETROLEUM BARBERS POINT TERMINAL,KAPOLEI,HONOLULU,HI,96707,21.310595,-158.10339,Petroleum Bulk Terminals,NO,643.0,0.0,0.0,864.0
COLORITE POLYMERS,RIDGEFIELD,BERGEN,NJ,7657,40.825431,-74.0126,Chemicals,NO,0.0,0.0,0.0,0.0
ALLEGHENY PETROLEUM PRODUCTS CO,WILMERDING,ALLEGHENY,PA,15148,40.40054,-79.81685,Petroleum,NO,0.0,0.0,0.0,0.0
GLOBAL DALLAS TERMINAL,DALLAS,DALLAS,TX,75212,32.77884,-96.88443,Petroleum Bulk Terminals,YES,9.0,0.0,0.0,12.0
SHELL CHEMICAL LP,DEER PARK,HARRIS,TX,77536,29.722222,-95.126944,Chemicals,NO,42.0,0.0,0.0,512.0
TPC GROUP LLC,HOUSTON,HARRIS,TX,77017,29.69845,-95.254597,Chemicals,NO,0.0,0.0,0.0,0.0
CHEMDESIGN PRODUCTS INC,MARINETTE,MARINETTE,WI,54143,45.09713,-87.61406,Chemicals,NO,891.0,0.7,0.0,1420.7
HERON LAKE BIOENERGY LLC,HERON LAKE,JACKSON,MN,56137,43.862199,-95.300983,Chemicals,YES,0.0,0.0,0.0,0.0
F/G PRODUCTS INC,RICE LAKE,BARRON,WI,54868,45.47001,-91.74203,Plastics and Rubber,YES,6574.0,0.0,0.0,10377.0
AXALTA COATING SYSTEMS USA LLC-FRONT ROYAL PLANT,FRONT ROYAL,WARREN,VA,22630,38.981036,-78.174118,Chemicals,YES,1140.0,0.0,0.0,1140.0
FORMOSA PLASTICS CORP TEXAS,POINT COMFORT,CALHOUN,TX,77978,28.69759,-96.542101,Chemicals,NO,14102.0,0.0,0.0,14911.0
HOMELAND ENERGY SOLUTIONS LLC,LAWLER,CHICKASAW,IA,52154,43.073373,-92.138309,Chemicals,NO,0.0,0.0,0.0,0.0
PHILLIPS 66 CO DENVER TERMINAL,COMMERCE CITY,ADAMS,CO,80022,39.79668,-104.94236,Petroleum Bulk Terminals,NO,150.0,0.0,0.0,290.0
RYMES - HUDSON,HUDSON,HILLSBOROUGH,NH,3051,42.823868,-71.409582,Petroleum Bulk Terminals,YES,0.0,0.0,0.0,0.0
STEELE PLASTICS LLC,CONWAY,FAULKNER,AR,72034,35.061115,-92.42789,Plastics and Rubber,YES,33680.0,0.0,0.0,33681.0
COVESTRO LLC,BAYTOWN,CHAMBERS,TX,77523,29.7575,-94.903056,Chemicals,NO,742.0,1.0,0.0,1840.0
CYTEC ENGINEERED INC,HAVRE DE GRACE,HARFORD,MD,21078,39.53875,-76.10859,Chemicals,NO,68.0,0.0,0.0,68.0
W R GRACE & CO-CONN GRACE,SULPHUR,CALCASIEU PARISH,LA,70665,30.156194,-93.339443,Chemicals,NO,324.0,0.0,0.0,324.0
CHS INC.  LAUREL REFINERY,LAUREL,YELLOWSTONE,MT,59044,45.65922,-108.76778,Petroleum,YES,275.0,1.0,0.0,1454.0
CHEVRON PRODUCTS CO. DIV OF CHEVRON USA INC.,EL SEGUNDO,LOS ANGELES,CA,90245,33.9082,-118.4085,Petroleum,NO,0.0,1.0,0.0,1.0
EXXONMOBIL ANCHORAGE TANK FARM,PORT ALLEN,WEST BATON ROUGE PARISH,LA,70767,30.475226,-91.222063,Petroleum,YES,4.02,0.0,0.0,4.02
SYNGENTA CROP PROTECTION LLC-OMAHA PLANT,OMAHA,DOUGLAS,NE,68107,41.21761,-95.9277,Chemicals,NO,0.0,0.42,0.0,0.42
ELITE OCTANE LLC,ATLANTIC,CASS,IA,50022,41.41772,-95.03182,Chemicals,YES,0.0,0.0,0.0,0.0
POET BIOREFINING - SHELL ROCK LLC,SHELL ROCK,BUTLER,IA,50670,42.7363,-92.6174,Chemicals,NO,0.0,0.0,0.0,0.0
TESORO REFINING & MARKETING CO LLC,MARTINEZ,CONTRA COSTA,CA,94553,38.0251,-122.0639,Chemicals,NO,0.0,4800.0,0.0,4800.0
MCCLARIN PLASTICS LLC,HANOVER,YORK,PA,17331,39.792479,-76.997984,Plastics and Rubber,NO,1176.0,0.0,0.0,1230.45
DIAMOND VOGEL INC.,ORANGE CITY,SIOUX,IA,51041,42.994105,-96.058161,Chemicals,NO,3828.0,0.0,0.0,3833.0
GOODWIN CO.,GARDEN GROVE,ORANGE,CA,92841,33.783,-118.0058,Chemicals,NO,5.0,0.0,0.0,10.0
SHERWIN-WILLIAMS CO,COLUMBUS,FRANKLIN,OH,43207,39.90338,-82.93879,Chemicals,YES,0.0,0.0,0.0,0.0
CHEVRON PRODUCTS CO RICHMOND REFINERY,RICHMOND,CONTRA COSTA,CA,94801,37.938779,-122.396453,Petroleum,NO,3600.0,33.0,0.0,8033.0
ADVANCED POLYMER COATINGS,AVON,LORAIN,OH,44011,41.47753,-81.99913,Chemicals,NO,3704.0,0.0,0.0,3780.0
SHOUP GAS PROCESSING & FRACTIONATION PLANT,CORPUS CHRISTI,NUECES,TX,78410,27.79914,-97.57217,Natural Gas Processing,NO,0.0,0.0,0.0,0.0
CITYSERVICEVALCON LLC KALISPELL BULK FACILITY,KALISPELL,FLATHEAD,MT,59901,48.19949,-114.32476,Petroleum Bulk Terminals,YES,0.0,0.0,0.0,0.0
YOKOHAMA TIRE MANUFACTURING MISSISSIPPI LLC,WEST POINT,CLAY,MS,39773,33.640556,-88.606667,Plastics and Rubber,NO,0.0,0.0,0.0,2087.0
TESORO - SAN DIEGO TERMINAL,SAN DIEGO,SAN DIEGO,CA,92113,32.6941,-117.14152,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
DDP SPECIALTY ELECTRONIC MATERIALS US LLC,DALTON,WHITFIELD,GA,30721,34.633363,-84.92821,Plastics and Rubber,NO,0.0,0.0,0.0,0.0
SPEARMAN GAS PLANT,SPEARMAN,OCHILTREE,TX,79081,36.085833,-101.054444,Natural Gas Processing,NO,125.0,0.0,0.0,143.0
FOUR O CORP,INDIANAPOLIS,MARION,IN,46268,39.91183,-86.25261,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
ADVANSIX INC HOPEWELL PLANT,HOPEWELL,HOPEWELL (CITY),VA,23860,37.3009,-77.2722,Chemicals,NO,7258.0,1359.0,0.0,10596.0
MID-TOWN PETROLEUM ACQUISTION LLC,PORT HURON,ST. CLAIR,MI,48060,42.944211,-82.458968,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
COEUR ALASKA INC KENSINGTON GOLD PROJECT,JUNEAU,JUNEAU CITY AND BOROUGH,AK,99801,58.86749,-135.104756,Metal Mining,NO,1.0,0.0,0.0,30.0
FLUSHING ASPHALT LLC,FLUSHING,QUEENS,NY,11354,40.769648,-73.847046,Petroleum,YES,0.06,0.0,0.0,0.06
BRENNTAG SOUTHWEST INC ST GABRIEL,SAINT GABRIEL,IBERVILLE PARISH,LA,70776,30.26023,-91.07254,Chemical Wholesalers,NO,293.0,0.0,0.0,334.0
PHILLIPS 66 CO BILLINGS REFINERY,BILLINGS,YELLOWSTONE,MT,59101,45.776389,-108.484444,Petroleum,NO,6940.3,0.0,0.0,11873.6
SHELL CHEMICAL LP,DEER PARK,HARRIS,TX,77536,29.722222,-95.126944,Chemicals,YES,4800.0,4.0,0.0,12004.0
CADILLAC ASPHALT LLC - ANN ARBOR,ANN ARBOR,WASHTENAW,MI,48103,42.2702,-83.7981,Petroleum,YES,0.17,0.0,0.0,0.41
MPLX TERMINALS LLC - PADUCAH KY TERMINAL,PADUCAH,MCCRACKEN,KY,42003,37.0275,-88.528648,Petroleum Bulk Terminals,NO,150.0,1.0,0.0,248.0
DCP GOLDSMITH PLANT,GOLDSMITH,ECTOR,TX,79741,31.980924,-102.634535,Natural Gas Processing,YES,0.0,0.0,0.0,0.0
BASF CORP - BEAUMONT,BEAUMONT,JEFFERSON,TX,77705,29.971389,-94.053333,Chemicals,NO,894.0,0.0,0.0,56892.0
ERGON REFINING INC,VICKSBURG,WARREN,MS,39183,32.386368,-90.90834,Petroleum,YES,314.0,0.0,0.0,337.32
VEOLIA WATER TECHNOLOGIES & SOLUTIONS - NEW PHILA.,NEW PHILADELPHIA,TUSCARAWAS,OH,44663,40.45578,-81.41181,Chemicals,NO,1.0,0.0,0.0,2.0
ALBEMARLE CORP PASADENA PLANT,PASADENA,HARRIS,TX,77503,29.742498,-95.165513,Chemicals,YES,226.0,5.0,0.0,1364.0
TESORO MARINE TERMINAL 3,LONG BEACH,LOS ANGELES,CA,90813,33.773273,-118.212077,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
TEBONE FRACTIONATION PLANT,GEISMAR,ASCENSION PARISH,LA,70734,30.22017,-91.03119,Natural Gas Processing,NO,0.0,0.0,0.0,0.0
TOTALENERGIES PETROCHEMICALS & REFINING USA INC,LA PORTE,HARRIS,TX,77571,29.726111,-95.08945,Chemicals,NO,116.0,0.0,0.0,116.0
ALON USA-BIG SPRING REFINERY,BIG SPRING,HOWARD,TX,79720,32.269104,-101.417673,Petroleum,NO,0.0,0.0,0.0,0.0
PECOS BEND GAS PROCESSING PLANT,PECOS,REEVES,TX,79772,31.498264,-103.526652,Natural Gas Processing,NO,1608.0,0.0,0.0,3786.0
BJB ENTERPRISES INC,TUSTIN,ORANGE,CA,92780,33.71458,-117.81104,Chemicals,NO,0.0,0.0,0.0,0.0
CYTOZYME LABORATORIES INC,SALT LAKE CITY,SALT LAKE,UT,84115,40.71265,-111.90694,Chemicals,NO,439.0,0.0,0.0,439.0
SENERGY PETROLEUM LLC - PHOENIX BULK PLANT,PHOENIX,MARICOPA,AZ,85043,33.4375,-112.18055,Petroleum Bulk Terminals,YES,0.0,0.0,0.0,0.0
VIBRANTZ SPECIALTY PRODUCTS LLC,NEW JOHNSONVILLE,HUMPHREYS,TN,37134,35.99622,-87.979395,Chemicals,NO,0.0,10.22,0.0,90191.22
SOLVAY USA INC. - MIDLAND TX (WH27),MIDLAND,MIDLAND,TX,79706,31.916014,-102.056985,Chemicals,NO,4.0,0.0,0.0,167.0
UNIVAR SOLUTIONS USA INC - NORCROSS,NORCROSS,GWINNETT,GA,30071,33.914804,-84.229382,Chemical Wholesalers,NO,14.014,0.0,0.0,14.056
NIPPON PAINT AUTOMOTIVE AMERICAS (NPAA),LANSING,COOK,IL,60438,41.584935,-87.548243,Chemicals,NO,24.0,0.0,0.0,127.0
SUNDANCE BOATS,BLACKSHEAR,PIERCE,GA,31516,31.2703,-82.2751,Plastics and Rubber,YES,800.0,0.0,0.0,42800.0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,CARSON,LOS ANGELES,CA,90745,33.815889,-118.243953,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
THE GOODYEAR TIRE & RUBBER CO.,DANVILLE,DANVILLE (CITY),VA,24541,36.55935,-79.37319,Plastics and Rubber,NO,0.913,0.0,0.0,0.913
PMC BIOGENIX INC,MEMPHIS,SHELBY,TN,38108,35.16677,-89.95893,Chemicals,NO,1080.0,0.0,0.0,6714.0
BP LUBRICANTS USA INC,PORT ALLEN,WEST BATON ROUGE PARISH,LA,70767,30.441154,-91.221193,Petroleum,NO,0.0,0.0,0.0,0.0
ROEHM AMERICA LLC,WESTWEGO,JEFFERSON PARISH,LA,70094,29.958889,-90.270472,Chemicals,YES,0.0,0.0,0.0,7.8
INEOS USA LLC - CHOCOLATE BAYOU PLANT,ALVIN,BRAZORIA,TX,77511,29.413774,-95.263726,Chemicals,NO,3201.0,0.0,0.0,7817.0
RAWHIDE GAS PLANT,BIG SPRING,GLASSCOCK,TX,79720,32.013957,-101.279328,Natural Gas Processing,YES,13000.0,0.0,0.0,13000.0
MARION COUNTY COAL RESOURCES INC.,MANNINGTON,MARION,WV,26585,39.584632,-80.362401,Coal Mining,YES,0.0,0.0,0.0,14071.0
CHS MCPHERSON REFINERY - SRU,MCPHERSON,MCPHERSON,KS,67460,38.347278,-97.673846,Petroleum,YES,0.0,0.0,0.0,45.0
WR GRACE CHATTANOOGA PLANT,CHATTANOOGA,HAMILTON,TN,37406,35.081032,-85.25592,Chemicals,YES,4.0,0.0,0.0,24.0
SUPERIOR STONE PRODUCTS INC.,BYRON CENTER,KENT,MI,49315,42.80859,-85.67513,Chemicals,NO,0.0,0.0,0.0,0.0
MARLIN DBA BRENNTAG MIDSOUTH,LENOIR,CALDWELL,NC,28645,35.88465,-81.56351,Chemicals,NO,0.0,0.0,0.0,0.0
DUPONT CIRCLEVILLE PLANT,CIRCLEVILLE,PICKAWAY,OH,43113,39.55762,-82.96377,Chemicals,NO,0.0,2212.0,0.0,2212.0
SIEGFRIED USA LLC,PENNSVILLE,SALEM,NJ,8070,39.629032,-75.533973,Chemicals,NO,2898.0,0.0,0.0,3622.0
BOSTIK INC.,PIEDMONT,GREENVILLE,SC,29673,34.72611,-82.446667,Chemicals,YES,198.0,0.0,0.0,852.0
MILES FIBERGLASS & COMPOSITES INC.,CLACKAMAS,CLACKAMAS,OR,97015,45.40311,-122.54504,Chemicals,YES,32507.2,0.0,0.0,40634.0
BYK USA INC.,NORTH HAVEN,NEW HAVEN,CT,6473,41.37724,-72.88096,Chemicals,NO,0.0,0.0,0.0,0.0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,CARSON,LOS ANGELES,CA,90745,33.815889,-118.243953,Petroleum,YES,11.0,0.0,0.0,11.0
PHILLIPS 66 RODEO RENEWABLE ENERGY COMPLEX,RODEO,CONTRA COSTA,CA,94572,38.0436,-122.2532,Petroleum,YES,16.0,64.0,0.0,80.0
PBI/GORDON CORP,KANSAS CITY,WYANDOTTE,KS,66118,39.100451,-94.616467,Chemicals,YES,0.0,0.0,0.0,0.0
ALLIED PETROCHEMICAL PLANT,ALVIN,BRAZORIA,TX,77511,29.318786,-95.254903,Petroleum,NO,250.0,0.0,0.0,1000.0
WASKOM GAS PROCESSING PLANT,WASKOM,HARRISON,TX,75692,32.472095,-94.071305,Natural Gas Processing,NO,938.0,0.0,0.0,4468.0
SKYLINE COMPOSITE,FALL RIVER,BRISTOL,MA,2721,41.70382,-71.16343,Plastics and Rubber,YES,17228.0,0.0,0.0,17580.0
TEXTILE RUBBER AND CHEMICAL COMPANY (PTG GROUP),DALTON,WHITFIELD,GA,30721,34.686603,-84.991472,Chemicals,YES,0.048,0.0,0.0,0.048
